case_enquiry_id,open_dt,target_dt,closed_dt,ontime,case_status,closure_reason,case_title,subject,reason,type,queue,department,submittedphoto,closedphoto,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,source
101004217641,2022-03-11 12:31:00,2022-06-09 12:31:24,2022-03-28 12:05:37,ONTIME,Closed,Case Closed. Closed date : Mon Mar 28 12:05:37 EDT 2022 Noted Site visit made and spoke with management  . ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Building (INTERNAL),ISD,,,31 Bethune Way  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,08,0804,31 Bethune Way,02119,42.3296,-71.0803,Constituent Call
101004221118,2022-03-15 09:55:00,2022-06-13 09:55:59,2022-03-22 14:03:10,ONTIME,Closed,Case Closed. Closed date : Tue Mar 22 14:03:10 EDT 2022 Invalid Violations found. Notice written. ,SCH3/18Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,5 Bellvista Rd  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 21,2108,5 Bellvista Rd,02135,42.3464,-71.1386,Constituent Call
101004221666,2022-03-15 14:35:00,2022-06-13 14:35:32,2022-03-16 09:39:10,ONTIME,Closed,Case Closed. Closed date : 2022-03-16 09:39:10.797 resolved occupant will need to all greater boston legal aid to see if they can help him.  ISD cannot tell property mgrs to change locks ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,419 Walnut Ave  Roxbury  MA  02119,9,02,7,E13,Jamaica Plain,11,11,1105,419 Walnut Ave,02119,42.313,-71.0962,Constituent Call
101004226245,2022-03-19 11:31:37,2022-06-17 11:31:37,2022-03-19 12:01:56,ONTIME,Closed,Case Closed. Closed date : 2022-03-19 12:01:56.273 Case Invalid ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,135 Orleans St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0102,135 Orleans St,02128,42.3703,-71.0356,Constituent Call
101004229383,2022-03-22 09:44:00,2022-06-20 09:44:40,2022-03-22 10:37:52,ONTIME,Closed,Case Closed. Closed date : 2022-03-22 10:37:52.15 Case Resolved management working on door.  Door was sticking and was difficult to open from inside ,DISP 3/22 Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,95 Washington St  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 21,2110,95 Washington St,02135,42.3446,-71.1438,Constituent Call
101004232045,2022-03-24 10:25:00,2022-06-22 10:25:19,2022-04-25 13:30:18,ONTIME,Closed,Case Closed. Closed date : 2022-04-25 13:30:18.797 Case Resolved Spoke to constituent and she had someone came out the next day to fix the issue  so no need for an appointment for an inspector to come out. ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,14 Abbotsford St  Dorchester  MA  02121,9,10B,7,B2,Dorchester,13,12,1208,14 Abbotsford St,02121,42.3149,-71.093,Constituent Call
101004243698,2022-04-04 10:13:00,2022-07-03 10:13:44,2022-04-14 09:06:58,ONTIME,Closed,Case Closed. Closed date : Thu Apr 14 09:06:58 EDT 2022 Noted Notice written.  ,SCH4/8Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,24 Hubbardston Rd  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1310,24 Hubbardston Rd,02125,42.3099,-71.053,Constituent Call
101004253669,2022-04-12 10:12:00,2022-07-11 10:12:09,,OVERDUE,Open, ,SCH4/15Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,41 Rosseter St  Dorchester  MA  02121,7,03,4,C11,Dorchester,8,Ward 14,1404,41 Rosseter St,02121,42.3039,-71.0756,Constituent Call
101004256055,2022-04-13 20:07:00,2022-07-12 20:07:37,2022-04-19 09:35:54,ONTIME,Closed,Case Closed. Closed date : Tue Apr 19 09:35:54 EDT 2022 Resolved No Cause  - Occupant forgot about the inspection and is not home. Will call in a new complaint at a Later date 4/19/22 ,SCH4/19Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,225 Blue Hill Ave  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,12,1204,225 Blue Hill Ave,02119,42.3594,-71.0587,Constituent Call
101004256322,2022-04-14 08:13:00,2022-07-13 08:13:47,,OVERDUE,Open, ,SCH4/15Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,15 Groveland St  Mattapan  MA  02126,8,07,3,B3,Dorchester,7,Ward 17,1714,15 Groveland St,02126,42.2721,-71.077,Constituent Call
101004260644,2022-04-18 20:25:00,2022-07-17 20:25:44,2022-04-19 11:11:16,ONTIME,Closed,Case Closed. Closed date : Tue Apr 19 11:11:16 EDT 2022 Resolved Spoke with BHA Management  not aware of this issue  and we have no constituent contact information. No cause  ,DSIP4/19Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,944 Parker St  Jamaica Plain  MA  02130,9,10A,6,E13,Jamaica Plain,11,10,1007,944 Parker St,02130,42.3247,-71.1004,Constituent Call
101004268318,2022-04-25 09:51:00,2022-07-24 09:51:55,,OVERDUE,Open, ,SCH4/29Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,70 Saint Botolph St  Boston  MA  02116,4,1C,2,D4,Boston,6,04,0402,70 Saint Botolph St,02116,42.3455,-71.0797,Constituent Call
101004274222,2022-04-29 12:04:00,2022-07-28 12:04:36,2022-05-05 16:13:10,ONTIME,Closed,Case Closed. Closed date : Thu May 05 16:13:10 EDT 2022 Noted Violation written  ,SCH5/5Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,41 Monsignor Patrick J Lydon Way  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,16,1606,41 Monsignor Patrick J Lydon Way,02124,42.2885,-71.0612,Constituent Call
101004278835,2022-05-03 13:12:01,2022-08-01 13:12:01,2022-05-03 15:42:18,ONTIME,Closed,Case Closed. Closed date : 2022-05-03 15:42:18.717 Case Noted Contact Post Office. Not a Housing Violation. ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,19 Mclellan St  Dorchester  MA  02121,7,03,4,B3,Greater Mattapan,8,Ward 14,1407,19 Mclellan St,02121,42.3005,-71.0851,Self Service
101004310236,2022-05-20 13:37:00,2022-08-18 13:37:32,2022-05-31 11:13:23,ONTIME,Closed,Case Closed. Closed date : Tue May 31 11:13:23 EDT 2022 Resolved No answer  ,SCH5/31Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,4 Ogden St  Dorchester  MA  02124,8,07,4,B3,Dorchester,7,Ward 17,1704,4 Ogden St,02124,42.281,-71.071,Constituent Call
101004316851,2022-05-25 14:20:00,2022-08-23 14:20:00,2022-05-31 11:47:09,ONTIME,Closed,Case Closed. Closed date : Tue May 31 11:47:09 EDT 2022 Noted Violations written  ,SCH5/31Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,5 Cleaves St  Roxbury  MA  02119,9,02,7,E13,Jamaica Plain,11,Ward 11,1105,5 Cleaves St,02119,42.3141,-71.0969,Constituent Call
101004324683,2022-06-01 09:43:00,2022-08-30 09:43:38,2022-06-08 16:20:57,ONTIME,Closed,Case Closed. Closed date : Wed Jun 08 16:20:57 EDT 2022 Noted Violation found notice written 6/8/22 DM  ,SCH6/8Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,16 Copeland St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 12,1201,16 Copeland St,02119,42.3222,-71.0813,Constituent Call
101004339712,2022-06-13 10:16:00,2022-09-11 10:16:34,2022-06-15 13:58:26,ONTIME,Closed,Case Closed. Closed date : Wed Jun 15 13:58:26 EDT 2022 Noted Violations found 24hr notice written 6/15/22 DM  ,SCH6/15Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,347 Geneva Ave  Dorchester  MA  02122,7,03,4,C11,Dorchester,8,Ward 15,1505,347 Geneva Ave,02122,42.3023,-71.07,Constituent Call
101004354940,2022-06-16 14:29:00,2022-09-14 14:29:42,2022-06-27 15:40:23,ONTIME,Closed,Case Closed. Closed date : Mon Jun 27 15:40:23 EDT 2022 Resolved No Cause  ,SCH6/23Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,501 Congress St  Boston  MA  02210,6,05,2,C6,Boston,5,06,0601,501 Congress St,02210,42.3594,-71.0587,Constituent Call
101004368821,2022-06-28 12:28:00,2022-09-26 12:28:54,2022-06-30 16:34:34,ONTIME,Closed,Case Closed. Closed date : Thu Jun 30 16:34:34 EDT 2022 Noted Violation found notice written 6/30/22 DM  ,SCH6/30Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,59 Washington St  Dorchester  MA  02121,7,03,4,B2,Dorchester,13,14,1403,59 Washington St,02121,42.3064,-71.082,Constituent Call
101004379584,2022-07-07 11:15:00,2022-10-05 11:15:31,2022-07-11 12:37:33,ONTIME,Closed,Case Closed. Closed date : Mon Jul 11 12:37:33 EDT 2022 Resolved Citation has been issued at location  ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,PWDx_Code Enforcement,PWDx,,https://spot-boston-res.cloudinary.com/image/upload/v1657557442/boston/production/fgmqj1at9b6nc6wcnup9.jpg | https://spot-boston-res.cloudinary.com/image/upload/v1657557444/boston/production/p0nfwiah20bm1mfc2qc6.jpg | https://spot-boston-res.cloudinary.com/image/upload/v1657557446/boston/production/hndnjbuhviiythosvfxk.jpg,15 Dana Ave  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1818,15 Dana Ave,02136,42.2538,-71.1247,Constituent Call
101004380057,2022-07-07 15:53:00,2022-10-05 15:53:52,,OVERDUE,Open, ,SCH7/14Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,23 Worcester Sq  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,0802,23 Worcester Sq,02118,42.3363,-71.0747,Constituent Call
101004386799,2022-07-13 09:57:00,2022-10-11 09:57:17,2022-07-14 09:12:31,ONTIME,Closed,Case Closed. Closed date : Thu Jul 14 09:12:31 EDT 2022 Resolved Violation order issued  ,DSP7/13Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,380 Talbot Ave  Dorchester  MA  02124,8,07,4,C11,Dorchester,8,Ward 17,1706,380 Talbot Ave,02124,42.2903,-71.0703,Constituent Call
101004394657,2022-07-19 15:03:00,2022-10-17 15:03:05,2022-07-19 15:06:16,ONTIME,Closed,Case Closed. Closed date : 2022-07-19 15:06:16.43 Case Noted wrong case  wrong people ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,70 Phillips St  Boston  MA  02114,3,1B,8,A1,Boston,14,05,0504,70 Phillips St,02114,42.3602,-71.0692,Constituent Call
101004394662,2022-07-19 15:07:00,2022-10-17 15:07:37,2022-07-28 08:51:40,ONTIME,Closed,Case Closed. Closed date : Thu Jul 28 08:51:40 EDT 2022 Resolved No Cause water temp was between 110F & 130F ,SCH7/27Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,70 Phillips St  Boston  MA  02114,3,1B,8,A1,Boston,14,05,0504,70 Phillips St,02114,42.3602,-71.0692,Constituent Call
101004408152,2022-07-29 20:11:00,2022-10-27 20:11:39,2022-08-01 11:06:16,ONTIME,Closed,Case Closed. Closed date : Mon Aug 01 11:06:16 EDT 2022 Resolved Ticket has been issued  ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,PWDx_Code Enforcement,PWDx,,https://spot-boston-res.cloudinary.com/image/upload/v1659366369/boston/production/korit6djnalmr0jsxq8u.jpg | https://spot-boston-res.cloudinary.com/image/upload/v1659366371/boston/production/sf5pulxriioy0hdkdovv.jpg,36 Selden St  Dorchester  MA  02124,8,07,4,B3,Dorchester,9,Ward 17,1710,36 Selden St,02124,42.2813,-71.0777,Constituent Call
101004415917,2022-08-05 08:40:00,2022-11-03 08:40:29,2022-08-05 09:27:17,ONTIME,Closed,Case Closed. Closed date : Fri Aug 05 09:27:17 EDT 2022 Noted Violation was issued  ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,PWDx_Code Enforcement,PWDx,,https://spot-boston-res.cloudinary.com/image/upload/v1659706027/boston/production/yoxs9bvu4z0htjkszcx3.jpg#spot=de34d81c-e4e9-45c4-9bdd-3db108c40d86 | https://spot-boston-res.cloudinary.com/image/upload/v1659706029/boston/production/juypfndv7tiacp8dr702.jpg#spot=737526a1-3b5f-4f56-88d1-e5a9f3043c2b,655 Morton St  Mattapan  MA  02126,8,07,4,B3,Greater Mattapan,9,Ward 14,1414,655 Morton St,02126,42.2854,-71.0933,Constituent Call
101004422352,2022-08-10 14:07:00,2022-11-08 14:07:08,2022-08-17 11:14:12,ONTIME,Closed,Case Closed. Closed date : Wed Aug 17 11:14:12 EDT 2022 Noted Notice written 8/17 CM  ,SCH8/17Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,375 Harvard St  Dorchester  MA  02124,8,07,4,B3,Greater Mattapan,9,Ward 14,1411,375 Harvard St,02124,42.2917,-71.0907,Constituent Call
101004426875,2022-08-14 16:27:00,2022-11-12 16:27:15,2022-08-19 12:34:39,ONTIME,Closed,Case Closed. Closed date : Fri Aug 19 12:34:39 EDT 2022 Resolved No Cause  elevator is working 8/19/22 DM  ,SCH8/19Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,5 Perth St  Dorchester  MA  02121,7,03,7,B2,Roxbury,13,Ward 13,1301,5 Perth St,02121,42.3132,-71.0767,Constituent Call
101004443996,2022-08-19 09:15:00,2022-11-17 09:15:42,,OVERDUE,Open, ,SCH8/25Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,14 Logan Way  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 7,0707,14 Logan Way,02127,42.3272,-71.0535,Constituent Call
101004460398,2022-08-31 10:13:00,2022-11-29 10:13:19,2022-09-09 09:18:10,ONTIME,Closed,Case Closed. Closed date : Fri Sep 09 09:18:10 EDT 2022 Resolved Occupant no longer needs inspection. Case closed. ,SCH9/9Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,2311 Washington St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,09,0905,2311 Washington St,02119,42.3304,-71.0845,Constituent Call
101004461724,2022-08-31 20:27:00,2022-11-29 20:27:39,2022-09-02 09:41:43,ONTIME,Closed,Case Closed. Closed date : 2022-09-02 09:41:43.123 Case Noted area inspector Diaz is monitoring the area  gregory.diaz@boston.gov ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Environmental Services (INTERNAL),ISD,,,42 Ridlon Rd  Mattapan  MA  02126,8,08,5,E18,Hyde Park,10,Ward 18,1806,42 Ridlon Rd,02126,42.2701,-71.1062,Constituent Call
101004506181,2022-09-26 17:39:00,2022-12-25 17:39:04,2022-09-29 13:22:12,ONTIME,Closed,Case Closed. Closed date : 2022-09-29 13:22:12.717 Case Noted Tryed several times to reach for appt.  9/29/22 ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,121 Homestead St  Dorchester  MA  02121,9,10B,7,B2,Roxbury,13,Ward 12,1207,121 Homestead St,02121,42.3111,-71.0892,Constituent Call
101004511968,2022-09-30 16:45:00,2022-12-29 16:45:43,2022-10-06 17:02:26,ONTIME,Closed,Case Closed. Closed date : Thu Oct 06 17:02:26 EDT 2022 Noted Notice written 10/5 Cm ,SCH10/5Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,20 Woodford St  Dorchester  MA  02125,7,03,7,B2,Dorchester,13,13,1302,20 Woodford St,02125,42.3594,-71.0587,Self Service
101004514256,2022-10-03 10:55:00,2023-01-01 10:55:15,2022-10-04 09:58:58,ONTIME,Closed,Case Closed. Closed date : 2022-10-04 09:58:58.647 Case Noted resolved 10/4/22 ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,419 Walnut Ave  Roxbury  MA  02119,9,02,7,E13,Jamaica Plain,11,11,1105,419 Walnut Ave,02119,42.313,-71.0962,Constituent Call
101004514681,2022-10-03 14:50:00,2023-01-01 14:50:10,2022-10-04 09:44:53,ONTIME,Closed,Case Closed. Closed date : 2022-10-04 09:44:53.3 Case Noted resolved 10/4/22 ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,601 Shawmut Ave  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,09,0903,601 Shawmut Ave,02118,42.3359,-71.0804,Constituent Call
101004514789,2022-10-03 15:43:00,2023-01-01 15:43:07,2022-10-07 08:32:27,ONTIME,Closed,Case Closed. Closed date : 2022-10-07 08:32:27.51 Case Resolved Closed per constituent  maintence coming by. ,SCH10/7Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,419 Old Colony Ave  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 7,0707,419 Old Colony Ave,02127,42.326,-71.0529,Constituent Call
101004522757,2022-10-11 10:42:00,2023-01-09 10:42:00,2022-10-14 14:25:21,ONTIME,Closed,Case Closed. Closed date : Fri Oct 14 14:25:21 EDT 2022 Noted Notice written 10/13 CM ,SCH10/13Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,206 Harold St  Dorchester  MA  02121,9,10B,7,B2,Dorchester,13,12,1208,206 Harold St,02121,42.3137,-71.0918,Constituent Call
101004529903,2022-10-17 14:09:00,2023-01-15 14:09:48,,ONTIME,Open, ,SCH10/20Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,134 Northampton St  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,Ward 9,0903,134 Northampton St,02118,42.3361,-71.078,Constituent Call
101004534781,2022-10-21 12:39:10,2023-01-19 12:39:10,2022-10-24 11:49:55,ONTIME,Closed,Case Closed. Closed date : 2022-10-24 11:49:55.18 Case Noted closed case dup case resolved refer to 101004534788 ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,27 Greendale Rd  Mattapan  MA  02126,8,07,4,B3,Greater Mattapan,9,Ward 14,1414,27 Greendale Rd,02126,42.2859,-71.0947,Constituent Call
101004537048,2022-10-24 09:50:00,2023-01-22 09:50:45,2022-10-26 11:32:14,ONTIME,Closed,Case Closed. Closed date : Wed Oct 26 11:32:14 EDT 2022 Resolved Spoke with occupant Maintenance was there today and are working on the door lock problem  ,SCH10/26Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,20 General Jozef Pilsudski Way  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,07,0706,20 General Jozef Pilsudski Way,02127,42.3305,-71.0514,Constituent Call
101004537089,2022-10-24 10:15:00,2023-01-22 10:15:54,2022-10-26 19:59:42,ONTIME,Closed,Case Closed. Closed date : Wed Oct 26 19:59:42 EDT 2022 Resolved No cause. ,SCH10/26Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,1 Cliffmont St  Roslindale  MA  02131,12,08,5,E18,Roslindale,10,18,1809,1 Cliffmont St,02131,42.2776,-71.1208,Constituent Call
101004544802,2022-10-31 10:01:00,2023-01-29 10:01:29,,ONTIME,Open, ,DISP10/31Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,50 Brookway Rd  Roslindale  MA  02131,12,02,5,E5,Roslindale,10,19,1907,50 Brookway Rd,02131,42.2939,-71.1187,Constituent Call
